movie_id,title,genres
1803,Charlotte's Web (1973),Animation|Children's
1804,Watership Down (1978),Animation|Children's|Drama|Fantasy
1805,"Secret of NIMH, The (1982)",Animation|Children's
1806,"Dark Crystal, The (1982)",Children's|Fantasy|Sci-Fi
1807,"American Tail, An (1986)",Animation|Children's|Comedy
1808,"American Tail: Fievel Goes West, An (1991)",Animation|Children's|Comedy
1809,Legend (1985),Adventure|Fantasy|Romance
1810,Sixteen Candles (1984),Comedy
1811,Pretty in Pink (1986),Comedy|Drama|Romance
1812,St. Elmo's Fire (1985),Drama|Romance
1813,"Clan of the Cave Bear, The (1986)",Drama
1814,House (1986),Comedy|Horror
1815,House II: The Second Story (1987),Comedy|Horror
1816,"Gods Must Be Crazy, The (1980)",Comedy
1817,"Gods Must Be Crazy II, The (1989)",Comedy
1818,Air Bud: Golden Receiver (1998),Children's|Comedy
1819,"Avengers, The (1998)",Action|Adventure
1820,How Stella Got Her Groove Back (1998),Drama|Romance
1821,"Slums of Beverly Hills, The (1998)",Comedy
1822,"Best Man, The (Il Testimone dello sposo) (1997)",Comedy|Drama
1823,"Chambermaid on the Titanic, The (1998)",Romance
1824,"Henry: Portrait of a Serial Killer, Part 2 (1996)",Crime|Horror
1825,Henry: Portrait of a Serial Killer (1990),Crime|Horror
1826,Rosemary's Baby (1968),Horror|Thriller
1827,"NeverEnding Story, The (1984)",Adventure|Children's|Fantasy
1828,"NeverEnding Story II: The Next Chapter, The (1990)",Adventure|Children's|Fantasy
1829,Attack of the Killer Tomatoes! (1980),Comedy|Horror
1830,Surf Nazis Must Die (1987),Drama
1831,Your Friends and Neighbors (1998),Drama
1832,Return to Paradise (1998),Drama|Romance
1833,Blade (1998),Action|Adventure|Horror
1834,Dance with Me (1998),Drama|Romance
1835,Dead Man on Campus (1998),Comedy
1836,Wrongfully Accused (1998),Action|Comedy
1837,"Next Stop, Wonderland (1998)",Comedy|Drama|Romance
1838,"Navigator: A Mediaeval Odyssey, The (1988)",Adventure|Fantasy|Sci-Fi
1839,Beetlejuice (1988),Comedy|Fantasy
1840,Déjà Vu (1997),Drama|Romance
1841,Rope (1948),Thriller
1842,Family Plot (1976),Comedy|Thriller
1843,Frenzy (1972),Thriller
1844,Topaz (1969),Thriller
1845,Torn Curtain (1966),Thriller
1846,Marnie (1964),Thriller
1847,"Wrong Man, The (1956)",Drama|Film-Noir|Thriller
1848,"Man Who Knew Too Much, The (1956)",Thriller
1849,"Trouble with Harry, The (1955)",Mystery|Thriller
1850,I Confess (1953),Thriller
1851,Strangers on a Train (1951),Film-Noir|Thriller
1852,Stage Fright (1950),Mystery|Thriller
1853,54 (1998),Drama
1854,I Married A Strange Person (1997),Animation
1855,Why Do Fools Fall In Love? (1998),Drama
1856,"Merry War, A (1997)",Comedy
1857,See the Sea (Regarde la mer) (1997),Drama
1858,Willow (1988),Action|Adventure|Fantasy
1859,"Untouchables, The (1987)",Action|Crime|Drama
1860,Dirty Work (1998),Comedy
1861,Knock Off (1998),Action
1862,Firelight (1997),Drama
1863,Under Capricorn (1949),Drama
1864,"Paradine Case, The (1947)",Drama
1865,Lifeboat (1944),Drama|Thriller|War
1866,Shadow of a Doubt (1943),Film-Noir|Thriller
1867,Saboteur (1942),Thriller
1868,Mr. & Mrs. Smith (1941),Comedy
1869,Suspicion (1941),Mystery|Thriller
1870,Jamaica Inn (1939),Drama
1871,"Lady Vanishes, The (1938)",Comedy|Mystery|Romance|Thriller
1872,Young and Innocent (1937),Crime|Thriller
1873,Sabotage (1936),Thriller
1874,Secret Agent (1936),Thriller
1875,"Man Who Knew Too Much, The (1934)",Thriller
1876,Rich and Strange (1932),Comedy|Romance
1877,Murder! (1930),Mystery|Thriller
1878,Blackmail (1929),Thriller
1879,"Lodger, The (1926)",Thriller
1880,Rounders (1998),Crime|Drama
1881,Cube (1997),Sci-Fi|Thriller
1882,Digging to China (1998),Drama
1883,Let's Talk About Sex (1998),Drama
1884,Simon Birch (1998),Drama
1885,Without Limits (1998),Drama
1886,Seven Beauties (Pasqualino Settebellezze) (1976),Comedy|Drama
1887,Swept Away (Travolti da un insolito destino nell'azzurro mare d'Agosto) (1975),Comedy|Drama
1888,My Bodyguard (1980),Drama
1889,Class (1983),Comedy
1890,"Grandview, U.S.A. (1984)",Drama
1891,Broadcast News (1987),Comedy|Drama|Romance
1892,"Allnighter, The (1987)",Comedy|Romance
1893,Working Girl (1988),Comedy|Drama
1894,Stars and Bars (1988),Comedy
1895,Married to the Mob (1988),Comedy
1896,Say Anything... (1989),Comedy|Drama|Romance
1897,My Blue Heaven (1990),Comedy
1898,Men Don't Leave (1990),Drama
1899,Hero (1992),Comedy|Drama
1900,Toys (1992),Action|Comedy|Fantasy
1901,Young Doctors in Love (1982),Comedy
1902,Parasite (1982),Horror|Sci-Fi
1903,No Small Affair (1984),Comedy|Romance
1904,Blame It on Rio (1984),Comedy|Romance
1905,Wisdom (1986),Action|Crime
1906,One Crazy Summer (1986),Comedy
1907,About Last Night... (1986),Comedy|Drama|Romance
1908,"Seventh Sign, The (1988)",Thriller
1909,We're No Angels (1989),Drama
1910,Nothing But Trouble (1991),Adventure|Comedy
1911,"Butcher's Wife, The (1991)",Comedy|Romance
1912,Mortal Thoughts (1991),Mystery|Thriller
1913,"Few Good Men, A (1992)",Crime|Drama
1914,Indecent Proposal (1993),Drama
1915,Permanent Midnight (1998),Drama
1916,One True Thing (1998),Drama
1917,Rush Hour (1998),Action|Thriller
1918,Six-String Samurai (1998),Action|Adventure|Sci-Fi
1919,"Soldier's Daughter Never Cries, A (1998)",Drama
1920,Ronin (1998),Action|Crime|Thriller
1921,Urban Legend (1998),Horror|Thriller
1922,Clay Pigeons (1998),Crime
1923,Monument Ave. (1998),Crime
1924,Pecker (1998),Comedy|Drama
1925,"Sheltering Sky, The (1990)",Drama
1926,Bandit Queen (1994),Drama
1927,If.... (1968),Drama
1928,"Fiendish Plot of Dr. Fu Manchu, The (1980)",Comedy
1929,Them! (1954),Sci-Fi|Thriller|War
1930,"Thing, The (1982)",Action|Horror|Sci-Fi|Thriller
1931,"Player, The (1992)",Comedy|Drama
1932,Stardust Memories (1980),Comedy|Drama
1933,Edward Scissorhands (1990),Drama|Romance
1934,Overnight Delivery (1996),Romance
1935,Shadrach (1998),Drama
1936,Antz (1998),Animation|Children's
1937,"Impostors, The (1998)",Comedy
1938,"Night at the Roxbury, A (1998)",Comedy
1939,What Dreams May Come (1998),Drama|Romance
1940,Strangeland (1998),Thriller
1941,"Producers, The (1968)",Comedy|Musical
1942,History of the World: Part I (1981),Comedy
1943,My Cousin Vinny (1992),Comedy
1944,Nashville (1975),Drama|Musical
1945,Love Is the Devil (1998),Drama
1946,Slam (1998),Drama
1947,Holy Man (1998),Comedy
1948,One Tough Cop (1998),Action|Drama
1949,"Mighty, The (1998)",Drama
1950,2010 (1984),Mystery|Sci-Fi
1951,Children of a Lesser God (1986),Drama
1952,"Elephant Man, The (1980)",Drama
1953,Beloved (1998),Drama
1954,Bride of Chucky (1998),Horror|Thriller
1955,Practical Magic (1998),Drama|Romance
1956,"Alarmist, The (1997)",Comedy
1957,Happiness (1998),Comedy
1958,Apt Pupil (1998),Drama|Thriller
1959,Pleasantville (1998),Comedy
1960,Soldier (1998),Action|Adventure|Sci-Fi|Thriller|War
1961,"Cruise, The (1998)",Documentary
1962,Life Is Beautiful (La Vita è bella) (1997),Comedy|Drama
1963,Orgazmo (1997),Comedy
1964,Shattered Image (1998),Drama|Thriller
1965,Tales from the Darkside: The Movie (1990),Horror
1966,Vampires (1998),Horror
1967,American History X (1998),Drama
1968,Hands on a Hard Body (1996),Documentary
1969,Living Out Loud (1998),Comedy|Romance
1970,Belly (1998),Crime|Drama
1971,Gods and Monsters (1998),Drama
1972,"Siege, The (1998)",Action|Thriller
1973,"Waterboy, The (1998)",Comedy
1974,Elizabeth (1998),Drama
1975,Velvet Goldmine (1998),Drama
1976,I Still Know What You Did Last Summer (1998),Horror|Mystery|Thriller
1977,I'll Be Home For Christmas (1998),Comedy|Romance
1978,Meet Joe Black (1998),Romance
1979,Dancing at Lughnasa (1998),Drama
1980,Hard Core Logo (1996),Comedy
1981,Runaway Train (1985),Action|Adventure|Drama|Thriller
1982,Desert Bloom (1986),Drama
1983,"Stepford Wives, The (1975)",Sci-Fi|Thriller
1984,"Pope of Greenwich Village, The (1984)",Action
1985,Sid and Nancy (1986),Drama
1986,Mona Lisa (1986),Comedy|Thriller
1987,Heart Condition (1990),Comedy
1988,Nights of Cabiria (Le Notti di Cabiria) (1957),Drama
1989,"Big Chill, The (1983)",Comedy|Drama
1990,Enemy of the State (1998),Action|Thriller
1991,"Rugrats Movie, The (1998)",Animation|Children's|Comedy
1992,"Bug's Life, A (1998)",Animation|Children's|Comedy
1993,Celebrity (1998),Comedy
1994,Central Station (Central do Brasil) (1998),Drama
1995,Waking Ned Devine (1998),Comedy
1996,"Celebration, The (Festen) (1998)",Drama
1997,Pink Flamingos (1972),Comedy
1998,Glen or Glenda (1953),Drama
1999,Godzilla (Gojira) (1954),Action|Sci-Fi
2000,Godzilla (Gojira) (1984),Action|Sci-Fi
2001,King Kong vs. Godzilla (Kingukongu tai Gojira) (1962),Action|Sci-Fi
2002,King Kong (1933),Action|Adventure|Horror
2003,King Kong (1976),Action|Adventure|Horror
2004,King Kong Lives (1986),Action|Adventure|Horror
2005,Desperately Seeking Susan (1985),Comedy|Romance
2006,"Emerald Forest, The (1985)",Action|Adventure|Drama
2007,Fletch (1985),Comedy
2008,Fletch Lives (1989),Comedy
2009,Red Sonja (1985),Action|Adventure
2010,Gung Ho (1986),Comedy|Drama
2011,"Money Pit, The (1986)",Comedy
2012,"View to a Kill, A (1985)",Action
2013,Lifeforce (1985),Horror|Sci-Fi
2014,Police Academy (1984),Comedy
2015,Police Academy 2: Their First Assignment (1985),Comedy
2016,Police Academy 3: Back in Training (1986),Comedy
2017,Police Academy 4: Citizens on Patrol (1987),Comedy
2018,Police Academy 5: Assignment: Miami Beach (1988),Comedy
2019,Police Academy 6: City Under Siege (1989),Comedy
2020,Babe: Pig in the City (1998),Children's|Comedy
2021,Home Fries (1998),Comedy|Romance
2022,Jerry Springer: Ringmaster (1998),Drama
2023,Very Bad Things (1998),Comedy|Crime
2024,Steam: The Turkish Bath (Hamam) (1997),Drama|Romance
2025,Psycho (1998),Crime|Horror|Thriller
2026,Little Voice (1998),Comedy
2027,"Simple Plan, A (1998)",Crime|Thriller
2028,Jack Frost (1998),Comedy|Drama
2029,Star Trek: Insurrection (1998),Action|Sci-Fi
2030,"Prince of Egypt, The (1998)",Animation|Musical
2031,Rushmore (1998),Comedy
2032,Shakespeare in Love (1998),Comedy|Romance
2033,Mass Appeal (1984),Drama
2034,Miracle on 34th Street (1947),Drama
2035,Santa Claus: The Movie (1985),Adventure|Children's|Fantasy
2036,Prancer (1989),Children's|Drama
2037,Pale Rider (1985),Western
2038,Rambo: First Blood Part II (1985),Action|War
2039,First Blood (1982),Action
2040,Rambo III (1988),Action|War
2041,"Jewel of the Nile, The (1985)",Action|Adventure|Comedy|Romance
2042,Romancing the Stone (1984),Action|Adventure|Comedy|Romance
2043,Cocoon (1985),Comedy|Sci-Fi
2044,Cocoon: The Return (1988),Comedy|Sci-Fi
2045,Rocky II (1979),Action|Drama
2046,Rocky III (1982),Action|Drama
2047,Rocky IV (1985),Action|Drama
2048,Rocky V (1990),Action|Drama
2049,Clue (1985),Comedy|Mystery
2050,Young Sherlock Holmes (1985),Action|Adventure|Mystery
2051,Violets Are Blue... (1986),Drama|Romance
2052,Back to School (1986),Comedy
2053,Heartburn (1986),Comedy|Drama
2054,Nothing in Common (1986),Comedy
2055,Extremities (1986),Drama|Thriller
2056,"Karate Kid, The (1984)",Drama
2057,"Karate Kid, Part II, The (1986)",Action|Adventure|Drama
2058,"Karate Kid III, The (1989)",Action|Adventure|Drama
2059,Christmas Vacation (1989),Comedy
2060,You've Got Mail (1998),Comedy|Romance
2061,"General, The (1998)",Crime
2062,"Theory of Flight, The (1998)",Comedy|Drama|Romance
2063,"Thin Red Line, The (1998)",Action|Drama|War
2064,"Faculty, The (1998)",Horror|Sci-Fi
2065,Mighty Joe Young (1998),Adventure|Children's|Drama
2066,Mighty Joe Young (1949),Adventure|Children's|Drama
2067,Patch Adams (1998),Comedy|Drama
2068,Stepmom (1998),Drama
2069,"Civil Action, A (1998)",Drama
2070,Down in the Delta (1998),Drama
2071,Hurlyburly (1998),Drama
2072,Tea with Mussolini (1999),Comedy
2073,Wilde (1997),Drama
2074,Affliction (1997),Drama
2075,Another Day in Paradise (1998),Drama
2076,"Hi-Lo Country, The (1998)",Drama|Western
2077,Hilary and Jackie (1998),Drama
2078,Playing by Heart (1998),Drama|Romance
2079,24 7: Twenty Four Seven (1997),Comedy|Drama
2080,At First Sight (1999),Drama
2081,In Dreams (1999),Thriller
2082,Varsity Blues (1999),Comedy|Drama
2083,Virus (1999),Horror|Sci-Fi
2084,"Garbage Pail Kids Movie, The (1987)",Adventure|Children's
2085,Howard the Duck (1986),Adventure|Children's|Sci-Fi
2086,"Gate, The (1987)",Horror
2087,"Gate II: Trespassers, The (1990)",Horror
2088,"Boy Who Could Fly, The (1986)",Drama|Fantasy
2089,"Fly, The (1958)",Horror|Sci-Fi
2090,"Fly, The (1986)",Horror|Sci-Fi
2091,"Fly II, The (1989)",Horror|Sci-Fi
2092,Running Scared (1986),Action|Comedy
2093,Armed and Dangerous (1986),Comedy|Crime
2094,"Texas Chainsaw Massacre, The (1974)",Horror
2095,"Texas Chainsaw Massacre 2, The (1986)",Horror
2096,Leatherface: Texas Chainsaw Massacre III (1990),Horror
2097,"Return of the Texas Chainsaw Massacre, The (1994)",Horror
2098,Ruthless People (1986),Comedy
2099,Trick or Treat (1986),Horror
2100,Deadly Friend (1986),Horror
2101,Belizaire the Cajun (1986),Drama
2102,"Name of the Rose, The (1986)",Mystery
2103,Jumpin' Jack Flash (1986),Action|Comedy|Romance|Thriller
2104,Peggy Sue Got Married (1986),Comedy|Romance
2105,Crocodile Dundee (1986),Adventure|Comedy
2106,Crocodile Dundee II (1988),Adventure|Comedy
2107,Tough Guys (1986),Comedy
2108,Soul Man (1986),Comedy
2109,"Color of Money, The (1986)",Drama
2110,52 Pick-Up (1986),Action|Mystery|Thriller
2111,Heartbreak Ridge (1986),Action|War
2112,Firewalker (1986),Adventure
2113,Three Amigos! (1986),Comedy|Western
2114,Gloria (1999),Drama|Thriller
2115,My Name Is Joe (1998),Drama|Romance
2116,Still Crazy (1998),Comedy|Romance
2117,"Day of the Beast, The (El Día de la bestia) (1995)",Comedy|Horror|Thriller
2118,She's All That (1999),Comedy|Romance
2119,24-hour Woman (1998),Drama
2120,"Blood, Guts, Bullets and Octane (1998)",Action|Comedy
2121,Peeping Tom (1960),Drama|Horror|Thriller
2122,Payback (1999),Action|Thriller
2123,Simply Irresistible (1999),Comedy|Romance
2124,20 Dates (1998),Comedy
2125,"Harmonists, The (1997)",Drama
2126,"Last Days, The (1998)",Documentary
2127,"Fantastic Planet, The (La Planète sauvage) (1973)",Animation|Sci-Fi
2128,Blast from the Past (1999),Comedy|Romance
2129,Message in a Bottle (1999),Romance
2130,My Favorite Martian (1999),Comedy|Sci-Fi
2131,God Said 'Ha!' (1998),Comedy
2132,Jawbreaker (1999),Comedy
2133,October Sky (1999),Drama
2134,Office Space (1999),Comedy|Romance
2135,"Apple, The (Sib) (1998)",Drama
2136,200 Cigarettes (1999),Comedy|Drama
2137,8MM (1999),Thriller
2138,"Other Sister, The (1999)",Comedy|Drama|Romance
2139,Breakfast of Champions (1999),Comedy
2140,Eight Days a Week (1997),Comedy
2141,"Long Goodbye, The (1973)",Crime
2142,"Ballad of Narayama, The (Narayama Bushiko) (1982)",Drama
2143,Pet Sematary (1989),Horror
2144,Pet Sematary II (1992),Horror
2145,Children of the Corn II: The Final Sacrifice (1993),Horror
2146,Children of the Corn III (1994),Horror
2147,Christine (1983),Horror
2148,Night Shift (1982),Comedy
2149,House on Haunted Hill (1958),Horror
2150,Airport (1970),Drama
2151,Airport 1975 (1974),Drama
2152,Airport '77 (1977),Drama
2153,Rollercoaster (1977),Drama|Thriller
2154,"Towering Inferno, The (1974)",Action|Drama
2155,Alligator (1980),Action|Horror|Sci-Fi
2156,Meteor (1979),Sci-Fi
2157,Westworld (1973),Action|Sci-Fi|Thriller|Western
2158,Logan's Run (1976),Action|Adventure|Sci-Fi
2159,Planet of the Apes (1968),Action|Sci-Fi
2160,Beneath the Planet of the Apes (1970),Action|Sci-Fi
2161,Battle for the Planet of the Apes (1973),Action|Sci-Fi
2162,Conquest of the Planet of the Apes (1972),Action|Sci-Fi
2163,Escape from the Planet of the Apes (1971),Action|Sci-Fi
2164,Avalanche (1978),Action
2165,Earthquake (1974),Action
2166,"Concorde: Airport '79, The (1979)",Drama
2167,Beyond the Poseidon Adventure (1979),Adventure
2168,Dancemaker (1998),Documentary
2169,Analyze This (1999),Comedy
2170,"Corruptor, The (1999)",Action|Crime|Drama|Thriller
2171,Cruel Intentions (1999),Drama
2172,"Lock, Stock & Two Smoking Barrels (1998)",Comedy|Crime|Thriller
2173,"School of Flesh, The (L' École de la chair) (1998)",Drama
2174,Relax... It's Just Sex (1998),Comedy
2175,"Deep End of the Ocean, The (1999)",Drama
2176,"Rage: Carrie 2, The (1999)",Horror
2177,Wing Commander (1999),Action|Sci-Fi
2178,"Haunting, The (1963)",Horror|Thriller
2179,Dead Ringers (1988),Drama|Thriller
2180,My Boyfriend's Back (1993),Comedy
2181,Village of the Damned (1960),Horror|Sci-Fi|Thriller
2182,Children of the Damned (1963),Horror|Sci-Fi|Thriller
2183,Baby Geniuses (1999),Comedy
2184,I Stand Alone (Seul contre tous) (1998),Drama
2185,Forces of Nature (1999),Comedy|Romance
2186,"King and I, The (1999)",Animation|Children's
2187,Ravenous (1999),Drama|Horror
2188,True Crime (1999),Crime|Thriller
2189,Bandits (1997),Drama
2190,"King and I, The (1956)",Musical
2191,Doug's 1st Movie (1999),Animation|Children's
2192,EDtv (1999),Comedy
2193,"Mod Squad, The (1999)",Action|Crime
2194,Among Giants (1998),Drama|Romance
2195,"Walk on the Moon, A (1999)",Drama|Romance
2196,"Matrix, The (1999)",Action|Sci-Fi|Thriller
2197,10 Things I Hate About You (1999),Comedy|Romance
2198,Tango (1998),Drama
2199,"Out-of-Towners, The (1999)",Comedy
2200,"Dreamlife of Angels, The (La Vie rêvée des anges) (1998)",Drama
2201,Metroland (1997),Comedy|Drama
2202,Following (1998),Drama
2203,Go (1999),Crime
2204,Never Been Kissed (1999),Comedy|Romance
2205,Twin Dragons (Shuang long hui) (1992),Action|Comedy
2206,Cookie's Fortune (1999),Mystery
2207,"Lovers of the Arctic Circle, The (Los Amantes del Círculo Polar) (1998)",Drama|Romance
2208,"Goodbye, Lover (1999)",Comedy|Crime|Thriller
2209,Life (1999),Comedy
2210,Friends & Lovers (1999),Comedy|Drama|Romance
2211,Hideous Kinky (1998),Drama
2212,"Monster, The (Il Mostro) (1994)",Comedy
2213,Open Your Eyes (Abre los ojos) (1997),Drama|Romance|Sci-Fi
2214,SLC Punk! (1998),Comedy|Drama
2215,Lost & Found (1999),Comedy|Romance
2216,Pushing Tin (1999),Comedy
2217,Election (1999),Comedy
2218,eXistenZ (1999),Action|Sci-Fi|Thriller
2219,Mighty Peking Man (Hsing hsing wang) (1977),Adventure|Sci-Fi
2220,Entrapment (1999),Crime|Thriller
2221,Idle Hands (1999),Comedy|Horror
2222,Get Real (1998),Drama
2223,Heaven (1998),Thriller
2224,"King of Masks, The (Bian Lian) (1996)",Drama
2225,Three Seasons (1999),Drama
2226,"Winslow Boy, The (1998)",Drama
2227,Mildred Pierce (1945),Drama
2228,Night of the Comet (1984),Action|Horror|Sci-Fi
2229,Chopping Mall (a.k.a. Killbots) (1986),Action|Horror|Sci-Fi
2230,My Science Project (1985),Adventure|Sci-Fi
2231,Dick Tracy (1990),Action|Crime
2232,"Mummy, The (1999)",Action|Adventure|Horror|Thriller
2233,"Castle, The (1997)",Comedy
2234,This Is My Father (1998),Drama|Romance
2235,Xiu Xiu: The Sent-Down Girl (Tian yu) (1998),Drama|Romance
2236,"Midsummer Night's Dream, A (1999)",Comedy|Fantasy
2237,After Life (1998),Drama
2238,Black Mask (Hak hap) (1996),Action
2239,Edge of Seventeen (1998),Comedy|Drama|Romance
2240,Endurance (1998),Documentary|Drama
2241,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Fantasy|Sci-Fi
2242,"Love Letter, The (1999)",Comedy|Romance
2243,Besieged (L' Assedio) (1998),Drama
2244,Frogs for Snakes (1998),Comedy|Film-Noir|Thriller
2245,"Saragossa Manuscript, The (Rekopis znaleziony w Saragossie) (1965)",Drama
2246,"Mummy, The (1932)",Horror|Romance
2247,"Mummy, The (1959)",Horror
2248,"Mummy's Curse, The (1944)",Horror
2249,"Mummy's Ghost, The (1944)",Horror
2250,"Mummy's Hand, The (1940)",Horror
2251,"Mummy's Tomb, The (1942)",Horror
2252,Mommie Dearest (1981),Drama
2253,Superman (1978),Action|Adventure|Sci-Fi
2254,Superman II (1980),Action|Adventure|Sci-Fi
2255,Superman III (1983),Action|Adventure|Sci-Fi
2256,Superman IV: The Quest for Peace (1987),Action|Adventure|Sci-Fi
2257,Dracula (1931),Horror
2258,Dracula (1958),Horror
2259,House of Dracula (1945),Horror
2260,House of Frankenstein (1944),Horror
2261,Frankenstein (1931),Horror
2262,Son of Frankenstein (1939),Horror
2263,"Ghost of Frankenstein, The (1942)",Horror
2264,Frankenstein Meets the Wolf Man (1943),Horror
2265,"Curse of Frankenstein, The (1957)",Horror
2266,Son of Dracula (1943),Horror
2267,"Wolf Man, The (1941)",Horror
2268,Howling II: Your Sister Is a Werewolf (1985),Horror
2269,Tarantula (1955),Horror|Sci-Fi
2270,"Rocky Horror Picture Show, The (1975)",Comedy|Horror|Musical|Sci-Fi
2271,"Flying Saucer, The (1950)",Sci-Fi
2272,It Came from Hollywood (1982),Comedy|Documentary
2273,"Thing From Another World, The (1951)",Sci-Fi
2274,It Came from Outer Space (1953),Sci-Fi
2275,"War of the Worlds, The (1953)",Action|Sci-Fi|War
2276,It Came from Beneath the Sea (1955),Sci-Fi
2277,Invasion of the Body Snatchers (1956),Horror|Sci-Fi
2278,Earth Vs. the Flying Saucers (1956),Sci-Fi
2279,It Conquered the World (1956),Sci-Fi
2280,"Mole People, The (1956)",Sci-Fi
2281,Swamp Thing (1982),Horror|Sci-Fi
2282,Pork Chop Hill (1959),War
2283,"Run Silent, Run Deep (1958)",War
2284,Notting Hill (1999),Comedy|Romance
2285,"Thirteenth Floor, The (1999)",Drama|Sci-Fi|Thriller
2286,Eternity and a Day (Mia eoniotita ke mia mera ) (1998),Drama
2287,"Loss of Sexual Innocence, The (1999)",Drama
2288,Twice Upon a Yesterday (1998),Comedy|Drama|Romance
2289,Instinct (1999),Drama|Thriller
2290,Buena Vista Social Club (1999),Documentary
2291,Desert Blue (1999),Drama
2292,Finding North (1999),Drama|Romance
2293,Free Enterprise (1998),Comedy|Romance|Sci-Fi
2294,Limbo (1999),Drama
2295,Austin Powers: The Spy Who Shagged Me (1999),Comedy
2296,"Red Violin, The (Le Violon rouge) (1998)",Drama|Mystery
2297,Tarzan (1999),Animation|Children's
2298,"General's Daughter, The (1999)",Drama|Thriller
2299,Get Bruce (1999),Documentary
2300,"Ideal Husband, An (1999)",Comedy
2301,"Legend of 1900, The (Leggenda del pianista sull'oceano) (1998)",Drama
2302,Run Lola Run (Lola rennt) (1998),Action|Crime|Romance
2303,Trekkies (1997),Documentary
2304,Big Daddy (1999),Comedy
2305,"Boys, The (1997)",Drama
2306,"Dinner Game, The (Le Dîner de cons) (1998)",Comedy
2307,My Son the Fanatic (1998),Comedy|Drama|Romance
2308,Arachnophobia (1990),Action|Comedy|Sci-Fi|Thriller
2309,"South Park: Bigger, Longer and Uncut (1999)",Animation|Comedy
2310,Wild Wild West (1999),Action|Sci-Fi|Western
2311,Summer of Sam (1999),Drama
2312,"Lovers on the Bridge, The (Les Amants du Pont-Neuf) (1991)",Drama|Romance
2313,"Late August, Early September (Fin août, début septembre) (1998)",Drama
2314,American Pie (1999),Comedy
2315,Arlington Road (1999),Thriller
2316,"Autumn Tale, An (Conte d'automne) (1998)",Romance
2317,Muppets From Space (1999),Children's|Comedy
2318,"Blair Witch Project, The (1999)",Horror
2319,My Life So Far (1999),Drama
2320,Eyes Wide Shut (1999),Drama
2321,Lake Placid (1999),Horror|Thriller
2322,"Wood, The (1999)",Drama
2323,"Velocity of Gary, The (1998)",Comedy|Romance
2324,Ghostbusters (1984),Comedy|Horror
2325,Ghostbusters II (1989),Comedy|Horror
2326,Drop Dead Gorgeous (1999),Comedy
2327,"Haunting, The (1999)",Horror|Thriller
2328,Inspector Gadget (1999),Action|Adventure|Children's|Comedy
2329,Trick (1999),Romance
2330,Deep Blue Sea (1999),Action|Sci-Fi|Thriller
2331,Mystery Men (1999),Action|Adventure|Comedy
2332,Runaway Bride (1999),Comedy|Romance
2333,Twin Falls Idaho (1999),Drama
2334,"Killing, The (1956)",Crime|Film-Noir
2335,Killer's Kiss (1955),Film-Noir
2336,Spartacus (1960),Drama
2337,Lolita (1962),Drama
2338,Barry Lyndon (1975),Drama
2339,"400 Blows, The (Les Quatre cents coups) (1959)",Drama
2340,Jules and Jim (Jules et Jim) (1961),Drama
2341,Vibes (1988),Adventure|Comedy
2342,"Mosquito Coast, The (1986)",Drama
2343,"Golden Child, The (1986)",Action|Adventure|Comedy
2344,Brighton Beach Memoirs (1986),Comedy
2345,Assassination (1987),Action
2346,Crimes of the Heart (1986),Comedy|Drama
2347,"Color Purple, The (1985)",Drama
2348,"Kindred, The (1986)",Horror
2349,No Mercy (1986),Action|Thriller
2350,Native Son (1986),Drama
2351,Otello (1986),Drama
2352,"Mission, The (1986)",Drama
2353,Little Shop of Horrors (1986),Comedy|Horror|Musical
2354,"Little Shop of Horrors, The (1960)",Comedy|Horror
2355,Allan Quartermain and the Lost City of Gold (1987),Action|Adventure
2356,"Morning After, The (1986)",Drama|Mystery
2357,Radio Days (1987),Comedy|Drama
2358,From the Hip (1987),Comedy
2359,Outrageous Fortune (1987),Comedy|Mystery
2360,"Bedroom Window, The (1987)",Thriller
2361,Deadtime Stories (1987),Horror
2362,Light of Day (1987),Drama
2363,Wanted: Dead or Alive (1987),Action
2364,Frances (1982),Drama
2365,Plenty (1985),Drama
2366,Dick (1999),Comedy
2367,"Gambler, The (A Játékos) (1997)",Drama
2368,"Iron Giant, The (1999)",Animation|Children's
2369,"Sixth Sense, The (1999)",Thriller
2370,"Thomas Crown Affair, The (1999)",Action|Thriller
2371,"Thomas Crown Affair, The (1968)",Crime|Drama|Thriller
2372,"Acid House, The (1998)",Comedy|Drama
2373,"Adventures of Sebastian Cole, The (1998)",Comedy|Drama
2374,Illuminata (1998),Comedy
2375,Stiff Upper Lips (1998),Comedy
2376,"Yards, The (1999)",Crime|Mystery
2377,Bowfinger (1999),Comedy
2378,Brokedown Palace (1999),Drama
2379,Detroit Rock City (1999),Comedy
2380,Alice and Martin (Alice et Martin) (1998),Drama
2381,Better Than Chocolate (1999),Comedy|Romance
2382,Head On (1998),Drama
2383,"Marcello Mastroianni: I Remember Yes, I Remember (1997)",Documentary
2384,Cobra (1925),Drama
2385,Never Talk to Strangers (1995),Thriller
2386,Heaven Can Wait (1978),Comedy
2387,"Raven, The (1963)",Comedy|Horror
2388,"Tingler, The (1959)",Horror
2389,Pit and the Pendulum (1961),Horror
2390,"Tomb of Ligeia, The (1965)",Horror
2391,"Masque of the Red Death, The (1964)",Horror
2392,Tales of Terror (1962),Horror
2393,Haunted Honeymoon (1986),Comedy
